Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,15-04-2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Lesotho,LSO,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,-21.53231187,2.152199626,22.96715836,3.459962554,8.769773029,0.807771147,-2.440022234,-0.54663196,-5.341751708,3.405381811,7.520733241,1.844037332,3.783612424,4.074970386,6.01611411,3.154219915,11.04345617,8.268647947,9.224945637,10.10923961,10.17067377,4.558152416,2.541936374,13.25297199,2.531567064,5.469852669,2.607098236,22.3046168,-0.456542828,10.41083191,5.587195106,0.916378131,7.767625335,-0.326347465,-3.240849545,0.332986111,11.90309532,9.372696761,-0.330193276,7.490316025,2.278170658,4.930937251,3.273304763,11.49373938,
Late-demographic dividend,LTE,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,0.838587859,-4.589361843,-0.727950199,-1.711301196,-0.473408138,-2.002173755,-6.527349668,-2.771675107,1.123963002,1.587641965,7.128775778,7.93467459,13.16925095,10.77678139,11.84237824,9.610218199,7.545866044,5.946751692,4.000787247,1.401780406,0.942063161,-0.877055801,-4.220971728,4.287932649,0.438440052,-2.084464875,-1.562807742,-2.304426589,-3.201213874,0.704218298,4.35072433,3.035939277,1.688868659,2.883787918,5.533026143,6.193798476,4.134276076,1.312581472,
St. Martin (French part),MAF,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monaco,MCO,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.468585872,6.89444896,18.50801429,19.51665646,-3.038070825,5.063989539,14.81401254,12.46889605,3.850743706,11.99332888,9.069245858,4.152944178,2.516018782,10.81971634,17.98461815,-12.71140672,5.774285124,5.579684183,8.054277576,5.582189224,2.30781539,10.35737418,3.868370945,5.461109875,2.75105923,2.467431084,0.95405304,-6.252693208,3.333637939,
Madagascar,MDG,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1386915,12.46330729,15.60234804,9.106190173,14.23774467,-7.708603896,-9.582880005,13.1421813,24.73047361,19.57446231,18.71538152,13.71748554,16.29313653,7.512090325,26.40392902,9.307729864,6.345836977,15.69472563,27.1897603,33.97056149,35.24764237,32.46410144,38.15134299,48.03324403,50.76010319,49.90850314,47.14666449,46.84276932,52.43678815,43.48334497,39.87708944,42.71405656,39.04941825,39.18376932,41.29923632,
Maldives,MDV,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.14262445,6.050100744,6.616427819,12.26570761,6.231895899,7.341436258,-27.4166579,9.375668819,6.92865723,0.054121396,3.221342717,0.651146715,-0.423945542,-1.173809497,-1.918670305,6.854780892,-2.158929282,3.316517846,4.11751546,6.943778083,3.520011013,10.52284286,7.841981384,7.159517002,13.00267428,15.4867338,8.496462962,7.267737745,9.616386014,
Middle East & North Africa,MEA,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.24857091,10.09533911,14.85667585,7.647439655,3.742606558,9.196889619,7.304444821,5.628259588,5.937646423,2.567250763,2.63026614,-0.628122363,3.59826026,1.323831971,1.350297739,2.253200676,1.730765191,0.869831511,-0.718087415,0.132595618,2.523945474,-0.782518933,0.207059193,-1.247597333,0.717765162,2.695226944,3.939987955,1.645842098,0.386354415,1.579360574,6.827262956,
Marshall Islands,MHL,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Macedonia,MKD,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.265168467,8.042405696,5.650167967,4.494107878,10.8427361,8.481425489,5.667228211,7.985221755,3.831266848,6.228067079,5.34575818,3.433369965,3.695885564,2.098377491,4.700387849,3.767168601,0.548918285,-3.894990801,-2.158024038,
Mali,MLI,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.095290981,0.085806009,0.188054616,-2.136725008,0.326434553,0.717035021,-6.174714749,0.414662156,4.604815706,4.018706833,2.207017728,3.891301444,3.14489591,,,,,,,
Malta,MLT,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.194805996,6.300388758,7.148704224,6.616992982,7.111975729,19.06134618,2.422119512,3.318215265,3.738821575,2.741888749,3.475488349,3.3067195,3.910433884,2.432978246,2.175536974,1.785005224,3.215281886,2.489004407,2.395224409,,,,,,,,,,,
Myanmar,MMR,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.451880736,0.591006433,-2.218673928,-10.08005555,-11.42464205,-2.278477686,15.91564946,-5.112702696,-16.28688017,-1.688845967,14.34386928,-0.589099234,-1.24123728,-2.20053801,6.428890385,15.29814261,12.96659992,8.932044122,12.4792892,11.13445484,11.63482688,11.39204875,11.95216992,9.564810611,10.11846839,10.03298494,9.007834728,,,,
Middle East & North Africa (excluding high income),MNA,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.743118248,0.951080777,-5.893611091,1.495141317,6.787809769,7.800658921,8.38313881,9.368898457,7.174729524,8.290364575,6.56797931,2.731273679,3.247479159,3.199830331,4.070538963,6.092972203,0.987900165,-5.97834503,-3.797591398,
Mongolia,MNG,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.9791099,29.87558752,22.27952707,24.35655031,27.40158408,19.65780615,12.66747256,8.719842376,4.055995563,9.137236011,-0.71258074,19.48433853,-13.73017431,1.294458363,4.725331319,15.13409784,10.77405246,18.838079,16.26167578,8.30906022,9.034455714,6.387440867,12.75125152,1.386729673,,,
Northern Mariana Islands,MNP,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.56896238,17.13856506,9.814969703,6.65105678,6.923638422,15.3657174,20.31051984,15.38905295,11.30718363,10.32928523,11.24485612,12.5124537,13.99832582,8.005407058,16.36688979,13.21858598,12.3968931,13.5647501,7.291755358,8.037660794,18.40940396,18.48662536,13.64253842,13.47592816,13.0234604,10.06097731,17.47238756,
Mauritania,MRT,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,5.117486193,4.414200729,1.738679651,4.423258498,0.980405516,1.591977317,4.41892338,1.392216638,6.278804875,1.874372837,7.168106837,-22.21371538,9.543413358,5.066841576,6.367719544,17.00805782,19.7756894,8.853672924,5.950435649,22.16710784,18.08317788,15.75537535,13.38634391,15.80556501,9.070382694,7.416376506,8.685112422,13.41139244,8.686177825,19.93046426,-4.367361767,-0.465994039,16.4690906,11.97461482,32.76795084,22.8912964,5.206243594,15.17568811,,,,,,,
Mauritius,MUS,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,-11.70863593,1.193896783,4.142518212,6.12950195,5.384448146,5.206870139,5.84208742,1.071604918,3.672112727,4.572312978,6.706570629,8.46108967,11.17133131,6.741531481,11.60075662,14.61938378,12.90672296,13.12385509,12.10981084,14.12481706,16.78843037,13.99969162,13.91528471,14.55817329,13.24768651,16.44432848,10.50987653,12.52521688,5.539934772,9.969420877,7.6622718,5.578830172,6.051931322,4.192342742,6.197319227,7.002467571,5.972935427,6.7529814,6.712156095,8.95757108,4.535265343,3.599974573,-1.881747329,0.914376244,
Malawi,MWI,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,1.799104605,8.058069489,6.386380355,3.305734888,8.669877934,4.83723939,2.378376786,-6.744743317,0.400388507,9.343061403,8.408610759,7.701139079,1.034010846,3.826620192,-16.86397599,-4.602860421,6.136599129,15.15551417,9.945226613,17.30664374,24.31427809,-29.2213626,34.95417705,19.14440847,20.17504695,10.23841046,22.68550944,11.89045665,16.0798939,11.14606936,8.561928153,12.48735638,14.92753791,19.27787102,20.50879646,19.80120472,25.33620127,24.62277449,16.6583028,16.9443492,14.54262587,6.985625749,8.746252762,
Malaysia,MYS,Real interest rate (%),FR.INR.RINR,,,,,,,,,,4.036026803,9.759154068,9.704132768,8.496940703,-6.798879803,-1.312435133,13.75076898,-2.391779604,2.437539037,-0.455552756,-2.346500948,3.045538122,10.71638514,9.590517579,5.537334854,7.077983517,14.38950648,22.95687765,2.503824191,5.481540543,4.244741986,4.795417723,5.56337121,7.564791778,5.812133912,4.643983009,4.917892769,6.041122478,6.90550976,3.350681619,8.514010655,-1.085738977,8.848512896,3.296312371,2.906032398,0.034478791,-2.673174104,2.409000977,1.456735347,-3.903381938,11.78239296,-2.113277326,-0.471868634,3.748419374,4.467530817,2.068518216,3.307037704,2.825945183,0.79892604,4.277048074,4.801617186,4.801491997,-2.111958612,-2.345278868,7.326807192,
North America,NAC,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.39488875,9.018394062,6.9397894,-2.827316484,11.08610642,3.45889198,12.19830926,11.49871896,10.95554851,3.591989766,2.992616599,3.485247986,13.26116179,9.161986184,4.746221087,1.621700839,3.292021005,2.501098534,3.901924605,5.778789664,4.734508011,-2.344442065,4.084375542,0.428951201,5.25645279,1.737319303,0.09799587,5.471387276,8.867377566,3.0938071,5.245250522,2.033559346,4.241104375,
New Caledonia,NCL,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.034613046,3.192699986,-2.13477736,-4.671742818,0.755772674,1.583270972,1.235252146,-0.255604358,5.677634437,5.767407214,2.840837677,3.440598192,4.754214605,,,,,,,
Nigeria,NGA,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,-29.26951734,5.576788729,3.991658479,1.569257787,-25.6667594,-13.96816184,-6.867482828,-4.257604521,-6.289567711,-2.994708212,-3.547418215,-65.8571487,-4.586180209,-8.022386439,4.342492625,2.343230572,4.310292249,-4.76964481,-2.962676482,-6.612412439,17.46624444,0.990847345,-14.98716799,-7.052474656,-15.92023297,-31.4525655,-5.260784137,12.12661189,11.48466906,6.047248344,-1.14088864,12.13870249,3.023542279,9.935713381,-2.604847057,-1.593680482,-5.627968048,9.18717123,6.684908634,18.18000167,1.067736065,5.685579859,6.224808614,11.20162222,11.35621302,13.59615325,6.686233623,5.790566865,6.055977158,4.522188496,5.371280211,1.22771853,0.919231895,1.233050487,
Nicaragua,NIC,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.3196663,-88.42983653,-97.69347712,-97.52007697,-6.352399138,-3.18962072,-50.15877011,2.544035706,6.702558498,6.761060222,3.219692695,7.642792252,8.821366263,10.5477281,14.57340719,9.700975336,4.071982855,2.033608263,3.437427884,3.06962147,-2.607506513,7.553961895,6.766250246,0.293568631,5.413109787,10.19109054,4.747567196,4.148245658,6.547671257,6.394282936,8.023990436,6.700250378,5.486902398,5.869106819,0.414507365,-1.072654128,
Netherlands,NLD,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.130823743,1.473352324,0.598810188,0.077629735,0.697957342,1.534179304,0.775883769,0.940804668,2.50343315,2.140271401,1.538937533,1.032394287,1.75309023,0.291989328,0.351053363,,,,,,,,,,,
Norway,NOR,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.752027631,3.943147373,6.486376482,4.743909446,-1.032961377,-3.57599603,3.805170871,5.349419417,-14.92287678,-19.44299027,17.81980506,
Nepal,NPL,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nauru,NRU,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.859416758,6.427939141,4.791994635,3.595364929,6.857358383,4.828485141,4.226819911,5.649290731,5.33767953,3.129591077,6.035776611,3.912546195,3.001040799,3.553409306,6.024904933,1.317234333,5.297570118,4.25698894,2.548959802,1.103166662,-1.722922091,,,,,,
OECD members,OED,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,15.81237352,10.80331681,38.4944133,-1.688826108,7.926483105,9.852250302,-22.74949031,19.7502362,7.98687442,15.09031599,8.874666881,7.393019777,1.757676066,11.67523751,23.30289877,-0.259593716,-6.298387363,14.92622803,3.946436784,-1.135814445,-4.050575156,-11.8701672,-6.346796363,-0.638442721,-19.46586253,43.17813749,-6.324582968,-8.079733794,2.214694239,7.911581547,3.407896829,29.71419215,15.45980935,-1.999367849,-5.804866112,8.300898405,18.21419899,-5.923980703,,,
Other small states,OSS,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005740735,3.330537511,4.707521704,1.302448554,1.816946963,1.924699354,3.123155872,-1.710998401,3.275933783,4.28626671,4.216252635,5.470839389,7.761265133,4.018325688,4.515568205,2.931793303,0.739692508,-1.452259423,,,
Panama,PAN,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.871036897,9.310563882,10.00435203,9.757846472,12.18722499,9.407214404,8.504562106,8.712405367,6.051791745,6.874064846,6.369283486,5.770670702,0.399492639,1.216229296,4.641732804,1.924992083,1.322323721,1.173154893,2.140407326,3.378360191,4.024183385,4.883719008,6.139255012,6.516567271,7.540319976,5.444503301,4.635028233,,
Peru,PER,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,-39.27262311,-19.13144011,-28.95887076,-62.77055682,-45.6462856,-31.45967671,61.18594165,46.60393798,32.69033995,22.62187752,19.8771272,19.91616472,22.02446488,25.86627529,31.20635655,25.56984775,24.41195004,20.63384586,18.87154951,17.3087052,21.28436819,15.11949891,21.05116741,22.32387459,18.5944908,12.54947337,11.17808786,17.82002249,16.90330807,12.99478509,13.06382202,12.98525678,12.71220357,11.9886777,12.28326446,8.888580607,0.814299824,7.474525962,,
Philippines,PHL,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,3.337382544,3.352682914,2.417648019,-0.818652926,-0.20536031,3.194510287,8.722557006,4.367419455,-16.1900974,9.867206389,14.23028288,5.433439049,5.613499007,9.321476328,9.8809821,5.73775233,10.74992507,7.371178614,4.53988039,6.540052154,6.640220277,9.425890844,5.771212914,5.117438949,4.810493245,6.421884237,4.708199925,6.085285047,3.955247393,4.035489721,4.44011945,5.357597018,1.466578322,5.672578241,3.163508987,2.640950498,3.613268953,3.63093413,2.399600236,6.34358649,4.306550984,3.231999269,2.292106403,6.354461587,,,,,
Palau,PLW,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,-5.963786777,2.979267142,9.763348572,10.82952181,3.676954596,4.407347674,17.61143188,10.92868095,6.704507847,11.33227138,14.13611189,1.777954877,-2.33963429,11.28694944,1.865602659,2.759041661,7.046922706,3.925717979,8.692587939,1.423750151,7.4062393,15.55308044,-0.635761691,-31.1172423,6.792383876,-2.210867236,15.74155594,0.480973312,1.81485584,11.4555568,6.316495981,3.735335805,10.08781132,5.712976777,0.639555495,-0.658125153,7.508808688,5.968777224,-3.542059015,-6.118455677,12.41398207,
Poland,POL,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pre-demographic dividend,PRE,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,PRY,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.24181269,25.34473234,22.81907784,27.75467857,16.32145238,21.89273802,14.20353864,16.42689975,22.65700468,37.0207819,24.08131359,19.13485083,23.8660041,14.45835025,15.68312465,27.98723539,24.3017624,11.70584739,11.79426984,14.31208516,17.81994433,17.84574245,13.38659908,14.50938861,13.49296264,12.05332607,11.08900009,3.745212562,,,
West Bank and Gaza,PSE,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.75636656,7.274690462,2.214923387,3.061237667,-8.393294113,4.256106484,-6.062534962,1.296514079,3.986036855,1.681032604,2.639404194,10.89292287,4.810218377,2.486483979,6.19365816,2.005298077,3.224785422,-3.119417484,,,
Pacific island small states,PSS,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,-15.22853433,-19.53595187,0.337510904,16.26228886,26.2692186,10.5522992,16.77748885,40.45807632,1.636297111,4.600458012,8.250786719,-0.184816348,15.1404307,8.36965854,13.01549779,7.145283257,2.252305666,,,,,,,,,-6.119690215,-18.30131687,-1.090435531,-3.191431658,-13.06383636,41.25294814,0.273060307,-10.80839955,-0.892370942,4.312090758,6.543701477,39.48937305,14.30115571,-2.867711715,-6.612818867,9.937804825,22.59952355,-15.20009189,-16.93301458,19.19511594,
Romania,ROU,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.05071035,-20.34590377,4.712728259,7.729772833,-26.69067165,4.848395169,10.78045622,7.451516616,5.395730708,10.35798938,1.852768342,8.796296172,6.779794018,3.051434489,-2.130870771,-0.884850924,12.66521517,7.684533044,7.832997541,7.24295338,9.002367571,6.637877828,3.392224696,3.010378624,0.872621781,0.585245895,0.20117835,2.282079524,0.003071632,-3.867242622,-3.058418445,
Russian Federation,RUS,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7604588,19.61608056,-18.95155294,-9.633111443,1.226578507,0.032935385,-0.60017068,-7.328985862,-7.206689911,-4.07869184,-3.344926612,-4.90496209,13.07996529,-2.955083732,-12.85693529,0.176416619,3.937070193,3.397146836,7.894593575,9.484354473,4.945604231,-1.028482595,5.316709231,5.825262121,-10.2423105,-4.503358653,4.248384632,
Rwanda,RWA,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.612264666,0.945756226,13.19446682,4.694183322,12.78985102,16.81276104,22.62485754,-3.629740307,4.403974458,6.189406767,13.08219824,2.712265756,1.570616657,8.936897631,13.38699224,8.840276161,11.43860558,14.2462824,11.9607651,16.76593404,11.67431236,8.328391907,17.65652261,13.71735061,9.027267721,12.94832223,0.40590478,5.382156617,
South Asia,SAS,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudan,SDN,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.223327325,1.799257241,-1.723489985,-2.986951886,6.781073639,3.453508901,1.346505242,1.709097337,4.053292196,6.95969224,4.041150441,4.298274045,4.514047781,,,,,,,
Singapore,SGP,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,3.006598092,3.105355028,0.535024862,7.338346859,5.448404087,5.698663994,8.861425773,9.671383031,8.17523644,5.538085743,0.505967656,1.970538148,2.545503615,3.014293787,4.502318134,1.867598854,2.334747479,3.094595395,4.683237201,5.181291176,8.888631675,9.725802426,1.896581804,7.600674107,6.299247905,7.235892783,1.289416952,3.336078554,3.405513092,-0.55404274,6.856278723,2.356467094,4.225382135,4.160490844,4.860577563,5.836216953,5.632323555,2.210150171,4.836691223,2.318849606,1.665860287,5.465587101,7.88077029,-4.54706642,,,
Solomon Islands,SLB,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,-3.662879006,-2.136633252,4.254206987,0.971565106,3.129667665,9.5406507,5.237109559,1.016979614,14.06075266,-12.01051887,11.38755392,3.009487538,-1.048505493,-10.50288752,4.529153002,2.992051961,5.709652654,2.561627714,5.913268936,4.522841874,0.084614949,-1.149455302,-12.62010459,6.010979455,-1.309227822,-0.163419216,-1.184274732,1.475946838,5.047565475,12.47041208,8.323860535,6.331583252,8.228339217,6.983413886,6.889235487,9.72136458,7.914122901,2.68017281,9.239167931,12.16985021,11.30263535,,,
Sierra Leone,SLE,Real interest rate (%),FR.INR.RINR,,,,,,2.664426602,5.126402678,14.71143773,1.249809472,-5.400148506,10.3643789,16.04109111,1.934522361,-12.35558758,-5.396608374,-0.338765999,0.661053288,-7.304461531,-10.37555902,-0.480322597,18.0961001,5.797410854,-2.954919189,-1.832698544,-15.57393256,-30.72401959,-34.35013856,-51.61725027,-22.08815552,-19.70670707,-10.60518411,-31.69747261,-10.54272558,18.71761139,1.816130229,-3.566411804,1.961725299,21.13852953,0.047029202,8.225244964,22.23916035,-53.64163175,27.16973516,6.009234729,8.204529093,6.832323499,10.22909084,17.25856727,13.99666878,12.54614359,3.249551609,3.158600574,7.995972874,12.71592958,17.30560434,-0.760895337,9.791960775,6.151412182,1.711335037,7.324787872,4.115037583,10.63566334,-6.017288889,-7.411526866,
El Salvador,SLV,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.254468173,5.433544914,4.9151608,5.025559203,5.416779601,4.604612755,9.747137827,4.921164321,4.696190076,3.896411706,5.758507607,3.255870776,4.531418101,5.699071578,3.25650062,1.683001162,2.283386606,2.056330154,3.043074755,3.377692772,1.660293624,1.009508528,,
