"Annex table 1. FDI inflows, by region and economy, 1990–2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(Millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Region/economy,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
"Hong Kong, China",3  275.1,1  020.9,3  887.5,6  929.6,7  827.9,6  213.4,10  460.2,11  368.1,13  939.4,25  355.3,54  581.9,29  060.7,3  662.2,17  830.8,29  153.8,34  057.8,41  810.6,58  403.5,58  315.4,55  535.2,70  540.7,96  580.8,70  179.8,74  294.2,113  037.8,174  352.9,117  387.0,110  684.5,104  245.7,73  714.0,134  709.9,140  186.0,109  685.0,112  675.6
"Macao, China",  0.5,  10.7,-  19.5,-  3.6,  3.5,  2.2,  5.9,  2.3,-  17.9,  9.4,-  0.8,  160.0,  377.7,  412.3,  484.7,1  243.3,1  735.7,2  304.5,2  590.7,  852.0,2  831.3,  725.6,3  893.8,4  586.3,3  456.2,1  010.5,1  942.1,1  509.3,2  613.4,6  682.6,-6  318.9,5  279.7,3  625.3,2  324.0
Taiwan Province of China,1  330.0,1  271.0,  879.0,  917.0,1  375.0,1  559.0,1  864.0,2  248.0,  222.0,2  926.0,4  928.0,4  109.0,1  445.0,  453.0,1  898.0,1  625.0,7  424.0,7  769.0,5  432.0,2  805.0,2  492.0,-1  957.0,3  207.0,3  598.0,2  828.0,2  391.0,9  692.0,3  401.0,7  114.0,8  240.0,6  053.0,5  416.0,10  158.0,5  700.0
South-East Asia,12  820.8,13  639.3,12  739.1,16  585.3,20  495.9,28  632.4,32  915.2,35  939.7,20  925.6,31  011.3,21  751.3,22  161.4,16  188.1,30  654.0,38  085.5,42  979.6,64  538.4,78  593.5,49  548.2,41  436.3,112  777.8,85  921.3,113  220.2,119  893.6,130  007.7,115  745.0,112  332.2,156  911.9,146  478.7,164  848.1,119  310.4,208  446.7,223  134.0,226  316.9
Brunei Darussalam,  7.0,  5.0,  7.0,  8.0,  5.9,  582.8,  653.6,  701.7,  573.3,  747.9,  549.6,  526.4,1  035.5,3  298.1,  205.6,  289.5,  434.0,  260.2,  322.6,  370.1,  480.7,  691.2,  864.9,  775.6,  567.9,  173.2,-  149.6,  460.1,  517.3,  374.6,  577.4,  204.7,-  292.4,-  51.1
Cambodia,  0.0,  0.0,  33.0,  54.1,  68.9,  150.7,  293.7,  168.1,  242.8,  232.2,  148.5,  149.4,  145.1,  84.0,  131.4,  381.2,  483.2,  867.3,  876.9,  984.7,1  404.3,1  538.9,2  003.8,2  068.5,1  853.5,1  822.8,2  475.9,2  785.7,3  212.6,3  663.0,3  624.6,3  483.5,3  578.8,3  958.8
Indonesia,1  092.0,1  482.0,1  799.0,2  003.0,2  191.0,4  419.0,6  245.0,4  729.0,-  207.0,-1  838.0,-4  550.4,-2  977.4,  145.1,-  596.9,1  895.9,8  336.3,4  914.2,6  928.5,9  318.5,4  877.9,13  770.6,19  241.3,19  137.9,18  816.7,21  810.5,16  641.5,3  921.2,20  579.2,20  563.5,23  883.3,18  591.0,21  131.1,25  389.9,21  627.7
Lao People's Democratic Republic,  6.0,  6.9,  7.8,  29.9,  59.2,  95.1,  159.8,  86.3,  45.3,  51.6,  33.9,  23.9,  4.5,  19.4,  17.0,  27.7,  187.4,  323.5,  227.7,  189.5,  278.8,  300.8,  617.8,  681.4,  867.6,1  077.8,  935.3,1  686.3,1  358.0,  755.5,  967.7,1  071.9,  635.8,1  668.2
Malaysia,2  611.0,4  043.0,5  138.0,5  741.0,4  581.0,5  815.0,7  297.0,6  323.0,2  714.0,3  895.3,3  787.6,  553.9,3  203.4,2  473.2,4  624.2,4  065.4,6  060.2,8  594.7,7  172.0,1  453.0,9  060.0,12  197.6,9  238.8,12  115.5,10  877.3,10  082.3,11  335.9,9  398.8,7  618.3,7  812.8,3  159.5,12  173.4,16  939.6,8  652.7
Myanmar,  225.1,  235.1,  149.0,  91.7,  135.2,  317.6,  580.7,  878.8,  683.6,  304.0,  91.1,  15.3,  17.7,1  855.2,  729.9,  110.4,  724.2,  2.2,  603.4,  27.2,6  669.4,1  117.7,  496.9,  584.3,  946.2,3  141.4,2  929.6,4  408.9,2  891.9,2  508.9,1  907.2,2  066.6,1  238.5,1  520.2
Philippines,  550.0,  556.0,  776.0,1  238.0,1  591.0,1  459.0,1  520.0,1  249.0,1  752.0,1  247.0,2  240.0,  195.0,1  542.0,  491.0,  688.0,1  850.9,2  928.8,2  823.7,1  544.0,1  990.3,1  070.4,2  007.2,3  215.4,3  737.4,5  739.6,5  639.2,8  279.5,10  256.4,9  948.6,8  671.4,6  822.1,11  983.4,5  939.2,6  209.7
Singapore,5  574.7,4  887.1,2  204.3,4  686.3,8  550.2,11  942.8,11  432.4,15  701.7,5  958.7,18  853.0,14  751.8,17  301.6,5  338.4,16  353.2,22  324.9,17  747.8,37  480.4,42  608.9,11  810.1,18  531.9,57  460.1,39  890.4,60  103.0,56  671.6,73  286.6,59  700.1,67  507.6,85  354.8,73  115.1,97  532.6,74  857.5,126  674.1,141  117.7,159  669.6
Thailand,2  575.0,2  049.0,2  151.0,1  807.0,1  369.0,2  070.0,2  338.0,3  882.0,7  492.0,6  106.4,3  410.1,5  073.2,3  355.4,5  222.3,5  858.6,8  215.6,8  917.5,9  194.8,8  054.4,5  361.8,14  555.0,1  370.4,9  135.2,15  493.0,4  809.1,5  623.8,2  491.3,7  874.9,11  705.4,3  765.1,-6  284.0,14  417.1,11  082.2,4  547.8
Timor-Leste,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.9,  4.5,  0.0,  0.9,  8.5,  8.7,  39.7,  49.9,  28.5,  47.1,  38.5,  49.6,  49.3,  43.0,  5.5,  6.7,  47.9,-  239.0,-  712.7,-  419.0,-  395.4,  13.3
Viet Nam,  180.0,  375.2,  473.9,  926.3,1  944.5,1  780.4,2  395.0,2  220.0,1  671.0,1  412.0,1  289.0,1  300.0,1  400.0,1  450.0,1  610.0,1  954.0,2  400.0,6  981.0,9  579.0,7  600.0,8  000.0,7  519.0,8  368.0,8  900.0,9  200.0,11  800.0,12  600.0,14  100.0,15  500.0,16  120.0,15  800.0,15  660.0,17  900.0,18  500.0
South Asia,  212.8,  446.9,  754.4,1  354.3,1  950.0,2  816.3,3  380.0,5  413.6,3  926.6,3  249.5,4  866.3,6  747.1,10  570.7,8  376.2,10  864.8,14  182.1,28  589.5,34  594.7,56  591.6,42  466.3,34  862.5,44  331.6,32  364.8,35  612.5,41  449.5,51  227.3,54  307.3,51  643.7,52  261.8,59  090.4,71  049.7,52  683.0,57  518.6,35  973.6
Afghanistan,  0.0,-  0.3,  0.4,  0.0,  0.0,-  0.1,  0.7,-  1.5,  0.0,  6.0,  0.2,  0.7,  50.0,  57.8,  186.9,  271.0,  238.0,  188.7,  46.0,  197.5,  54.2,  57.6,  40.9,  48.3,  43.0,  169.1,  93.6,  51.5,  119.4,  23.4,  13.0,  20.6,  0.0,  0.0
Bangladesh,  3.2,  1.4,  3.7,  14.0,  11.1,  92.3,  231.6,  575.3,  576.5,  309.1,  578.6,  354.5,  335.5,  350.3,  460.4,  845.3,  792.5,  666.4,1  086.3,  700.2,  913.3,1  136.4,1  292.6,1  599.2,1  551.3,2  235.4,2  332.7,2  151.6,3  613.3,2  874.0,2  563.6,2  895.6,3  480.0,3  004.4
Bhutan,  1.6,  0.6,  0.0,  0.0,  0.0,  0.1,  1.4,-  0.7,  0.0,  1.1,  0.0,  0.0,  2.4,  3.4,  8.9,  6.2,  72.2,  40.2,  4.4,  12.8,  26.2,  33.5,  53.8,  18.0,  23.4,  6.5,-  7.4,-  6.6,  6.1,  3.2,  0.6,  1.1,  15.3,  18.3
India,  236.7,  75.0,  252.0,  532.0,  974.0,2  151.0,2  525.0,3  619.0,2  633.0,2  168.0,3  588.0,5  477.6,5  629.7,4  321.1,5  777.8,7  621.8,20  327.8,25  349.9,47  102.4,35  633.9,27  417.1,36  190.5,24  195.8,28  199.4,34  582.1,44  064.1,44  480.6,39  903.8,42  156.2,50  558.3,64  072.2,44  762.7,49  379.8,28  163.3
"Iran, Islamic Republic of",-  362.0,  22.6,  8.5,  207.6,  0.3,  8.8,  20.5,  43.0,  37.6,  15.6,  193.6,  408.1,3  519.4,2  877.5,3  037.3,2  889.2,2  317.5,2  017.8,1  980.0,2  983.4,3  649.0,4  276.7,4  661.7,3  049.9,2  105.5,2  050.0,3  372.0,5  019.0,2  373.0,1  508.0,1  342.0,1  425.0,1  500.0,1  422.3
Maldives,  5.6,  6.5,  6.6,  6.9,  8.7,  7.2,  9.3,  11.4,  11.5,  12.3,  22.3,  20.5,  24.7,  31.8,  52.9,  73.2,  95.2,  132.4,  181.3,  158.0,  216.5,  423.5,  228.0,  360.8,  333.4,  298.0,  456.6,  457.8,  575.7,  961.0,  440.7,  642.8,  732.2,  761.5
Nepal,  5.9,  2.2,  0.0,  0.0,  0.0,  0.0,  19.2,  23.1,  12.0,  4.4,-  0.5,  20.9,-  6.0,  1.8,-  0.4,  2.5,-  6.6,  5.9,  1.0,  38.5,  86.6,  95.5,  92.0,  71.3,  30.2,  51.6,  106.1,  197.8,  67.1,  185.0,  126.5,  196.0,  65.1,  73.9
Pakistan,  278.3,  271.9,  360.6,  399.3,  789.3,  492.1,  439.3,  711.0,  506.0,  532.0,  309.0,  383.0,  823.0,  534.0,1  118.0,2  201.0,4  273.0,5  590.0,5  438.0,2  338.0,2  022.0,1  162.0,  859.0,1  333.0,1  887.0,1  673.0,2  576.0,2  496.0,1  737.0,2  234.0,2  057.0,2  147.0,1  462.0,1  818.0
Sri Lanka,  43.4,  67.0,  122.6,  194.5,  166.4,  65.0,  133.0,  433.0,  150.0,  201.0,  175.1,  81.9,  192.0,  198.7,  223.0,  272.0,  480.0,  603.4,  752.2,  404.0,  477.6,  955.9,  941.1,  932.6,  893.6,  679.7,  897.0,1  372.7,1  614.0,  743.5,  434.1,  592.3,  884.2,  711.8
West Asia,  800.3,2  152.6,3  108.2,2  108.1,1  921.1,2  643.5,4  789.7,6  077.9,4  578.2,2  485.6,3  983.8,7  720.8,6  072.8,16  074.3,25  458.1,46  922.3,57  011.1,58  305.6,54  071.8,34  425.8,40  749.9,44  419.5,45  662.2,38  863.7,31  814.6,33  005.6,53  000.9,32  778.3,42  030.2,33  292.7,30  658.6,64  155.8,71  857.1,65  219.6
Armenia,  3.9,  19.6,  2.4,  0.8,  8.0,  25.3,  17.6,  51.9,  232.4,  122.0,  104.2,  69.9,  110.7,  122.9,  247.1,  292.1,  466.5,  667.7,  943.7,  760.0,  529.3,  653.2,  496.6,  346.1,  406.6,  184.1,  333.8,  252.7,  266.9,  100.3,  58.6,  366.4,  998.1,  442.6
Azerbaijan,  0.0,  0.0,  0.0,  0.0,  22.0,  155.0,  591.0,1  051.0,1  023.0,  510.3,  129.9,  226.5,1  392.4,3  285.0,3  556.1,1  679.9,-  584.0,-4  748.9,  14.1,  473.3,  563.0,1  465.0,2  004.6,2  632.0,4  430.4,4  047.7,4  500.0,2  867.0,1  403.0,1  503.9,  507.0,-1  707.7,-4  474.5,  252.8
Bahrain,-  182.9,  619.5,  868.6,-  275.0,  208.1,  430.6,2  048.2,  868.6,-  275.0,  453.7,  363.6,  80.3,  217.0,  516.7,  865.3,1  048.7,2  914.9,  912.2,2  638.3,  257.2,  155.9,  97.5,1  544.7,3  728.7,1  518.6,  64.9,  243.4,1  426.1,1  654.3,1  548.1,1  021.4,1  779.2,2  760.4,6  839.6
Georgia,  0.0,  0.0,  0.0,  0.0,  8.0,  0.0,  0.0,  242.6,  265.3,  82.2,  131.2,  109.8,  160.2,  334.6,  492.3,  452.8,1  171.2,1  764.7,1  575.2,  666.8,  865.6,1  134.0,1  048.2,1  039.2,1  837.0,1  728.8,1  654.0,1  990.5,1  351.5,1  354.1,  595.3,1  252.7,2  097.9,1  594.7
Iraq,-  6.8,  7.7,  0.1,  0.8,  0.0,  0.0,-  2.0,  1.2,  7.4,  0.0,  0.0,-  6.7,-  0.3,1  000.0,  300.0,  515.3,  383.0,  971.8,1  855.7,1  598.3,1  396.2,1  882.3,3  400.4,-2  335.3,-10  176.4,-7  574.2,-6  255.9,-5  032.4,-4  885.1,-3  508.2,-2  859.1,-2  637.0,-2  088.2,-5  273.3
Jordan,  37.7,-  11.9,  40.7,-  33.6,  2.9,  13.3,  15.5,  360.9,  310.0,  156.4,  913.3,  273.6,  238.2,  547.0,  936.8,1  984.5,3  544.0,2  622.1,2  826.3,2  413.1,1  688.6,1  485.9,1  548.3,1  946.8,2  178.5,1  600.3,1  553.0,2  029.7,  954.9,  729.7,  760.3,  621.8,1  251.4,  842.8
Kuwait,  5.6,  0.8,  35.3,  13.3,  0.0,  6.7,  347.4,  19.8,  59.1,  72.3,  16.3,-  111.5,  3.6,-  67.1,  23.8,  233.9,  121.3,  111.5,-  6.0,1  113.6,1  304.6,3  259.1,2  872.6,1  433.6,  953.5,  310.6,  418.7,  348.1,  204.0,  350.7,  239.7,  567.2,  757.7,2  112.7
Lebanon,  6.5,  1.6,  18.5,  7.4,  22.6,  35.0,  80.0,1  799.6,1  134.9,  871.7,  993.5,1  453.9,1  336.0,2  860.0,2  483.7,3  321.5,3  131.7,3  376.0,4  002.1,4  378.9,3  708.4,3  137.1,3  111.3,2  661.1,2  862.5,2  159.3,2  568.5,2  522.4,2  658.0,1  905.4,1  606.9,  599.8,  526.8,  655.4
Oman,  142.3,  135.2,  104.3,  142.0,  76.5,  46.3,  60.6,  65.0,  101.4,  39.0,  83.2,  5.2,  122.0,  25.0,  111.0,1  538.0,1  597.0,3  332.0,2  952.0,1  485.0,1  243.2,1  752.9,1  365.4,1  612.5,1  287.4,-2  171.7,2  265.3,2  988.3,5  602.1,1  937.6,1  914.2,8  793.2,5  479.8,4  745.4
Qatar,  4.9,  42.5,  39.6,  72.1,  131.9,  93.6,  338.9,  418.3,  347.3,  113.3,  251.6,  295.5,  623.9,  624.9,1  199.0,2  500.0,3  500.0,4  700.0,3  778.6,8  124.7,4  670.3,  938.5,  395.9,-  840.4,1  040.4,1  070.9,  773.9,  986.0,-2  186.3,-2  812.6,-2  434.1,-1  093.4,  76.1,-  474.2
Saudi Arabia,  312.0,  165.0,  250.0,  180.0,  690.0,  578.0,  64.0,  57.0,  94.0,  123.0,  183.0,  504.0,  453.0,  778.5,1  942.0,12  097.3,5  975.9,6  175.3,5  506.0,  436.4,4  878.9,4  683.9,5  035.1,3  371.4,1  509.1,3  970.6,21  954.8,1  014.1,12  141.1,3  079.2,1  621.3,23  111.9,28  055.1,12  319.0
Syrian Arab Republic,  40.0,  54.0,  57.0,  60.0,  65.0,  70.0,  89.0,  80.0,  82.0,  263.0,  270.0,  110.0,  115.0,  160.0,  320.0,  583.0,  659.0,1  242.0,1  465.6,2  569.5,1  469.2,  804.2,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
Türkiye,  684.0,  810.0,  844.0,  636.0,  608.0,  885.0,  722.0,  805.0,  940.0,  783.0,  982.0,3  352.0,1  082.0,1  702.0,2  785.0,10  031.0,20  185.0,22  047.0,19  851.0,8  585.0,9  085.0,16  143.0,13  745.0,13  461.0,12  969.0,18  976.0,13  651.0,11  113.0,12  511.0,9  469.0,7  663.0,11  481.0,13  447.0,10  439.0
United Arab Emirates,-  115.8,  25.9,  129.7,  401.3,  62.5,  399.9,  300.5,  232.4,  257.7,-  985.3,-  506.3,1  183.8,  95.3,4  256.0,10  003.5,10  899.9,12  806.0,14  186.5,5  063.0,1  134.3,8  796.8,7  152.1,9  566.7,9  764.9,11  071.5,8  550.9,9  604.8,10  354.2,10  385.3,17  874.7,19  884.5,20  667.1,22  736.6,30  687.5
Yemen,-  130.9,  282.5,  718.0,  903.0,  15.8,-  217.7,-  60.1,-  138.5,-  219.4,-  307.6,  6.4,  155.1,  114.3,-  89.1,  143.6,-  302.1,1  121.0,  917.3,1  554.6,  129.2,  188.6,-  518.4,-  531.0,-  133.6,-  233.1,-  15.4,-  561.0,-  269.9,-  282.1,-  371.0,  0.0,  0.0,  0.0,  0.0
State of Palestine,  0.0,  0.0,  0.0,  0.0,  0.0,  122.6,  177.2,  163.0,  218.2,  188.6,  62.0,  19.2,  9.4,  18.0,  48.9,  46.5,  18.6,  28.3,  51.5,  300.5,  206.3,  349.3,  58.4,  175.7,  159.7,  102.9,  296.7,  188.3,  251.6,  131.9,  79.7,  353.5,  232.9,  35.3
Central Asia,  0.0,  0.0,  118.0,1  417.4,  885.9,1  279.3,1  399.7,1  697.6,1  502.0,1  735.0,1  509.4,3  102.3,2  972.2,2  477.8,5  135.0,2  637.8,7  554.6,13  286.6,17  501.8,18  958.2,17  440.7,19  873.1,17  757.7,14  826.9,13  827.5,9  854.3,13  381.5,8  797.4,6  632.9,8  222.6,6  539.1,7  225.6,10  204.6,7  419.7
Kazakhstan,  0.0,  0.0,  100.0,1  271.4,  659.7,  964.3,1  136.9,1  321.9,1  160.9,1  437.7,1  282.5,2  835.0,2  590.2,2  092.0,4  157.2,1  971.2,6  278.2,11  119.0,14  321.8,13  242.5,11  550.7,13  973.1,13  337.0,10  321.0,8  489.4,4  056.6,8  514.3,4  714.1,3  897.8,3  284.2,3  669.6,3  353.2,6  541.3,3  223.3
Kyrgyzstan,  0.0,  0.0,  0.0,  10.0,  38.2,  96.1,  46.8,  83.0,  109.2,  44.4,-  2.4,  5.0,  4.7,  45.5,  175.5,  42.6,  182.0,  207.9,  377.0,  189.4,  437.6,  693.5,  292.0,  626.1,  248.0,1  141.9,  616.0,-  107.0,  144.2,  403.9,-  401.5,  226.2,  54.9,  490.4
Tajikistan,  0.0,  0.0,  9.0,  9.0,  12.0,  10.0,  18.0,  18.0,  29.9,  6.7,  23.5,  9.5,  36.1,  31.6,  272.0,  14.2,  189.7,  398.4,  814.8,  131.3,  157.4,  200.4,  254.8,  326.8,  451.3,  571.7,  345.4,  307.0,  359.6,  364.5,  106.5,  84.0,  174.0,  140.6
Turkmenistan,  0.0,  0.0,  0.0,  79.0,  103.0,  233.0,  108.1,  107.9,  62.3,  125.0,  131.0,  170.0,  276.0,  226.0,  353.7,  418.2,  730.9,  856.0,1  277.0,4  553.0,3  632.3,3  391.1,3  129.6,2  861.4,3  830.1,3  043.0,2  243.2,2  085.9,1  606.6,1  853.6,1  436.2,1  287.3,  936.0,1  378.3
Uzbekistan,  0.0,  0.0,  9.0,  48.0,  73.0,-  24.0,  90.0,  166.8,  139.6,  121.2,  74.7,  82.8,  65.3,  82.6,  176.6,  191.6,  173.8,  705.2,  711.3,  842.0,1  662.7,1  615.1,  744.2,  691.6,  808.7,1  041.2,1  662.6,1  797.3,  624.7,2  316.5,1  728.2,2  274.8,2  498.3,2  187.2
Latin America and the Caribbean,8  536.8,11  204.5,16  066.6,13  823.4,27  668.6,29  842.6,43  527.5,65  873.4,71  029.0,88  559.5,79  827.5,72  784.8,56  379.5,45  621.4,68  117.5,76  915.6,74  031.3,117  109.6,138  905.7,86  021.2,160  752.6,201  355.0,196  618.8,191  577.1,164  601.6,156  465.2,134  390.0,155  881.9,154  457.5,158  201.2,91  843.9,139  948.3,195  859.3,193  179.2
South and Central America,8  099.7,10  717.6,15  515.3,13  116.5,26  813.7,28  977.8,42  886.9,64  245.9,69  217.4,86  024.7,77  711.2,70  251.9,54  187.5,43  465.6,65  602.9,74  144.7,71  021.2,113  671.2,131  768.5,82  550.3,157  773.8,198  700.0,194  811.4,190  009.9,161  050.5,153  052.8,130  974.0,151  518.4,151  742.8,154  255.8,87  938.2,137  314.5,192  315.3,189  431.2
South America,5  044.2,5  444.4,10  535.2,8  047.0,14  976.6,18  612.7,32  578.4,49  255.0,52  557.6,69  643.7,57  099.0,37  826.8,27  986.3,22  688.5,37  026.3,44  080.2,43  641.6,73  542.7,94  355.6,60  057.8,124  193.4,163  969.6,163  813.1,131  568.7,118  918.3,105  938.6,89  141.4,106  186.2,106  680.3,110  223.9,55  592.3,94  676.6,145  965.2,142  768.9
Argentina,1  836.0,2  439.0,4  431.0,2  793.1,3  634.9,5  609.4,6  948.5,9  160.3,7  290.7,23  987.7,10  418.3,2  166.1,2  148.9,1  652.0,4  124.7,5  265.3,5  537.3,6  473.2,9  725.6,4  017.2,11  332.7,10  839.9,15  323.9,9  821.7,5  065.3,11  759.0,3  260.2,11  516.9,11  716.6,6  649.2,4  884.1,6  902.8,15  408.4,22  911.0
"Bolivia, Plurinational State of",  67.0,  95.7,  122.1,  123.6,  130.2,  374.3,  429.3,  854.0,1  026.1,1  010.5,  736.4,  705.8,  676.6,  197.4,  85.5,-  238.6,  280.9,  366.3,  512.6,  423.0,  642.9,  858.9,1  060.0,1  749.6,  656.6,  554.6,  335.4,  712.5,  302.4,-  216.6,-1  129.5,  583.6,  6.2,  293.7
Brazil,  988.8,1  102.2,2  061.0,1  290.9,2  149.9,4  405.1,10  791.7,18  992.9,28  855.6,28  578.4,32  779.2,22  457.4,16  590.2,10  143.5,18  145.9,15  066.3,18  822.2,34  584.9,45  058.2,25  948.6,77  686.8,97  421.8,82  059.8,59  089.3,63  845.9,49  961.4,53  700.4,66  585.4,59  823.7,65  386.3,28  322.3,50  651.4,73  352.2,65  897.2
Chile,  661.2,  822.1,  935.3,1  034.2,2  583.0,2  956.1,4  814.6,5  271.4,4  627.8,8  761.0,4  860.0,4  199.8,2  550.0,4  333.7,7  241.0,7  096.9,7  426.3,12  571.6,15  518.2,14  166.4,15  033.2,22  633.6,26  708.1,26  302.6,25  566.1,19  764.1,10  522.7,6  694.6,13  030.5,14  403.4,11  291.6,12  627.4,16  881.9,21  026.9
Colombia,  500.0,  456.9,  728.7,  959.1,1  446.5,  968.4,3  111.7,5  562.2,2  828.8,1  507.9,2  436.5,2  541.9,2  133.7,1  720.5,3  115.6,10  235.0,6  751.0,8  886.0,10  564.0,8  035.0,6  430.0,14  647.0,15  040.0,16  210.4,16  168.7,11  620.5,13  857.9,13  700.9,11  298.7,13  989.2,7  458.6,9  561.3,17  182.5,17  446.2
Ecuador,  126.2,  160.1,  177.9,  473.7,  576.3,  452.5,  499.7,  723.9,  870.0,  648.4,-  23.4,  538.6,  783.3,  871.5,  836.9,  493.4,  271.4,  193.9,1  057.4,  308.6,  165.9,  646.1,  567.4,  727.1,  776.6,1  331.3,  764.2,  629.6,1  389.2,  979.0,1  094.9,  648.0,  879.4,  372.3
French Guiana,  2.0,  0.0,  0.2,  0.2,  0.0,  0.0,  1.0,  1.0,  1.0,  0.0,  0.0,  1.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
Guyana,  7.9,  12.3,  146.6,  69.5,  106.7,  74.4,  92.9,  52.0,  44.0,  46.0,  67.1,  56.0,  43.6,  26.1,  30.0,  76.8,  102.4,  152.4,  178.0,  164.0,  198.0,  246.8,  293.7,  214.0,  255.2,  121.7,  58.0,  212.2,1  231.1,1  695.3,2  085.9,4  468.1,4  393.4,7  197.9
Paraguay,  71.1,  81.0,  117.1,  69.6,  122.5,  94.5,  79.0,  178.8,  211.6,  100.0,  137.9,  63.0,  2.0,  28.5,  69.6,  42.0,  161.4,  452.8,  316.8,  112.2,  633.8,  679.2,  775.0,  509.6,  675.2,  498.4,  637.2,  413.3,  175.0,  333.6,  149.1,  185.5,  724.8,  240.7
Peru,  41.1,-  7.0,-  79.0,  760.6,3  289.2,2  557.0,3  471.1,2  139.3,1  643.9,1  940.0,  809.7,1  144.3,2  155.8,1  335.0,1  599.0,2  578.7,3  466.5,5  491.0,6  923.7,6  430.7,8  454.6,7  682.3,13  622.5,9  826.0,4  536.7,8  206.5,6  458.5,6  530.2,6  761.2,6  361.6,-  824.8,6  271.6,12  025.9,3  330.6
Suriname,-  76.8,  18.5,-  54.3,-  46.6,-  30.2,-  20.6,  19.1,-  9.2,  9.1,-  61.5,-  97.2,-  26.8,-  73.6,-  76.1,-  37.3,  28.0,-  163.4,-  246.7,-  231.4,-  93.4,-  247.7,  69.8,  173.7,  187.6,  164.1,  266.7,  300.0,  98.2,  119.2,-  7.8,  0.3,-  124.0,  3.4,-  64.8
Uruguay,  41.5,  32.3,  11.3,  101.5,  154.5,  156.6,  136.8,  126.4,  164.1,  235.3,  273.5,  296.8,  193.7,  416.4,  332.4,  847.4,1  493.5,1  329.5,2  105.7,1  528.6,2  289.1,2  504.1,2  216.0,4  250.8,2  235.8,1  085.4,-1  821.1,-  590.5,-  11.1,2  017.7,  755.7,1  936.8,3  456.2,3  429.2
"Venezuela, Bolivarian Republic of",  778.2,  231.2,1  937.4,  417.6,  813.0,  985.0,2  183.0,6  202.0,4  985.0,2  890.0,4  701.0,3  683.0,  782.0,2  040.0,1  483.0,2  589.0,-  508.0,3  288.0,2  627.0,-  983.0,1  574.0,5  740.0,5  973.0,2  680.0,-1  028.0,  769.0,1  068.0,-  317.0,  844.0,-1  367.0,1  504.0,  964.0,1  651.0,  688.0
Central America,3  055.5,5  273.2,4  980.1,5  069.6,11  837.1,10  365.1,10  308.5,14  990.9,16  659.8,16  381.0,20  612.2,32  425.1,26  201.2,20  777.1,28  576.6,30  064.6,27  379.6,40  128.4,37  412.9,22  492.5,33  580.5,34  730.5,30  998.3,58  441.2,42  132.2,47  114.1,41  832.6,45  332.2,45  062.5,44  031.9,32  345.9,42  637.9,46  350.1,46  662.3
Belize,  19.0,  15.1,  17.8,  13.6,  18.8,  20.8,  16.6,  11.9,  19.0,  53.6,  23.3,  61.2,  25.5,-  10.9,  111.5,  126.9,  108.8,  143.1,  169.7,  108.8,  97.2,  95.3,  189.2,  95.2,  152.7,  64.6,  44.0,  24.5,  118.3,  93.9,  76.2,  125.5,  140.9,  49.7
Costa Rica,  162.4,  178.4,  226.0,  246.7,  297.6,  336.9,  427.0,  406.9,  611.7,  619.5,  666.9,  608.6,  824.6,  692.1,  975.9,1  364.1,1  702.5,2  088.5,2  319.9,1  443.6,1  683.5,2  461.5,2  258.1,2  741.1,2  926.6,2  751.9,2  203.9,2  778.3,2  487.2,2  812.3,1  762.7,3  231.1,3  163.9,3  921.4
El Salvador,  1.9,  25.2,  15.3,  16.4,  0.0,  38.0,  0.0,  59.0,1  102.7,  215.8,  173.4,  279.0,  470.2,  141.7,  363.2,  511.1,  241.1,1  550.6,  903.1,  365.8,-  230.3,  218.5,  466.8,  179.2,  306.3,  396.6,  347.4,  889.1,  826.0,  636.2,  24.5,  385.7,  170.9,  759.7
Guatemala,  59.3,  90.4,  94.1,  142.5,  65.1,  75.3,  76.8,  84.5,  672.8,  154.6,  229.6,  498.5,  205.3,  263.3,  296.0,  508.3,  591.6,  745.2,  737.6,  522.3,  658.3,1  219.2,1  270.1,1  479.3,1  442.4,1  230.9,1  174.4,1  130.0,  980.7,  976.1,  934.9,3  461.8,1  442.1,1  552.3
Honduras,  43.5,  52.1,  47.6,  52.1,  41.5,  69.4,  90.0,  127.7,  99.0,  237.3,  381.7,  304.2,  275.2,  402.8,  546.7,  599.8,  669.1,  927.5,1  006.4,  508.8,  969.2,1  014.4,1  058.5,1  059.7,1  417.4,1  203.5,1  139.4,1  175.8,  961.3,  498.1,  418.6,  738.7,  920.3,1  076.4
